Name,Description,Average Score,Number of Reviews,Cat_Abstract Strategy,Cat_Action / Adventure,Cat_Action / Adventure (Gangsters / Mafia),Cat_Action / Adventure (Nautical),Cat_Action / Adventure (Pulp),Cat_Action / Adventure (Sports),Cat_Action / Adventure (Superheroes),Cat_Action / Adventure (Swashbuckling / Pirates),Cat_Action / Dexterity,Cat_Adult / Mature,Cat_Adventure,Cat_Age of Reason,Cat_American Civil War,Cat_American Indian Wars,Cat_American Revolutionary War,Cat_American West,Cat_Ancient,Cat_Animal,Cat_Animal (Anthropomorphic),Cat_Animals,Cat_Animation / Comics,Cat_Animation / Comics (Anime / Manga),Cat_Animation / Comics (Western Cartoon / Comic),Cat_Arabian,Cat_Aviation / Flight,Cat_Bluffing,Cat_Book,Cat_Card Game,Cat_Childhood,Cat_Children's Game,Cat_City Building,Cat_Civil War,Cat_Civilization,Cat_Collectible Components,Cat_Comedy / Satire,Cat_Comic Book / Strip,Cat_Corporations,Cat_Crime,Cat_Crime (Conspiracy),Cat_Crime (Criminal / Law Enforcement),Cat_Crime (Mystery / Detective / Noir),Cat_Crime (Spy / Espionage),Cat_Culture,Cat_Culture (Asian / Far Eastern),Cat_Deduction,Cat_Dice,Cat_Economic,Cat_Educational,Cat_Electronic,Cat_Environmental,Cat_Expansion for Base-game,Cat_Exploration,Cat_Fan Expansion,Cat_Fantasy,Cat_Fantasy (Arabian Nights),Cat_Fantasy (Arthurian),Cat_Fantasy (High Fantasy),Cat_Fantasy (Low Fantasy),Cat_Fantasy (Modern Urban Fantasy),Cat_Fantasy (Science Fantasy),Cat_Fantasy (Sword & Sorcery),Cat_Farming,Cat_Fighting,Cat_Game System,Cat_Generic / Universal,Cat_History,Cat_History (Alternative),Cat_History (American West),Cat_History (Americas),Cat_History (Ancient),Cat_History (Britain / Ireland),Cat_History (Europe),Cat_History (Medieval),Cat_History (Prehistoric),Cat_History (Victorian Era),Cat_History (Vikings),Cat_Holiday-Themed,Cat_Horror,Cat_Horror (Cthulhu Mythos),Cat_Horror (Supernatural),Cat_Horror (Zombies),Cat_Humor,Cat_Industry / Manufacturing,Cat_Kaiju,Cat_Kid-Friendly,Cat_Korean War,Cat_Mafia,Cat_Magical Girl,Cat_Martial Arts,Cat_Math,Cat_Mature / Adult,Cat_Maze,Cat_Mecha,Cat_Medical,Cat_Medieval,Cat_Memory,Cat_Miniatures,Cat_Modern,Cat_Modern (Near Future),Cat_Modern (Pop Culture),Cat_Modern (Urban),Cat_Modern Warfare,Cat_Monster Hunter,Cat_Movies / TV / Radio theme,Cat_Multiverse,Cat_Murder/Mystery,Cat_Music,Cat_Mythology,Cat_Mythology / Folklore,Cat_Mythology / Folklore (Fairy Tales),Cat_Napoleonic,Cat_Nautical,Cat_Negotiation,Cat_Novel-based,Cat_Number,Cat_Occult,Cat_Occult (Magic),Cat_Occult (Psionics / Mentalism),Cat_Occult (Symbolism / Tarot),Cat_Party Game,Cat_Pike and Shot,Cat_Pirates,Cat_Political,Cat_Politics / Government,Cat_Post-Napoleonic,Cat_Prehistoric,Cat_Print & Play,Cat_Puzzle,Cat_Racing,Cat_Real-time,Cat_Religion,Cat_Religious,Cat_Renaissance,Cat_Science Fiction,Cat_Science Fiction (Cyberpunk),Cat_Science Fiction (Hard Sci Fi),Cat_Science Fiction (Post Apocalypse),Cat_Science Fiction (Space Opera),Cat_Science Fiction (Time / Dimension Travel),Cat_Social (Relationships / Romance),Cat_Space Exploration,Cat_Spies/Secret Agents,Cat_Sports,Cat_Steampunk,Cat_Territory Building,Cat_Trains,Cat_Transportation,Cat_Travel,Cat_Trivia,Cat_Video Game Theme,Cat_Vietnam War,Cat_War,Cat_Wargame,Cat_Weird / Surreal,Cat_Word Game,Cat_World War I,Cat_World War II,Cat_Wuxia,Cat_Zombies,Mech_Accessory (dice,Mech_Acting,Mech_Action Drafting,Mech_Action Points,Mech_Action Queue,Mech_Action Retrieval,Mech_Action Timer,Mech_Action/Event,Mech_Advantage Token,Mech_Alliances,Mech_Alternate Rules (Variant Core Rules),Mech_Area Majority / Influence,Mech_Area Movement,Mech_Area-Impulse,Mech_Auction/Bidding,Mech_Auction: Dexterity,Mech_Auction: Dutch,Mech_Auction: English,Mech_Auction: Fixed Placement,Mech_Auction: Once Around,Mech_Auction: Sealed Bid,Mech_Auction: Turn Order Until Pass,Mech_Automatic Resource Growth,Mech_Betting and Bluffing,Mech_Bias,Mech_Bingo,Mech_Bribery,Mech_Campaign / Battle Card Driven,Mech_Campaign Setting (game world),Mech_Card Drafting,Mech_Card Play Conflict Resolution,Mech_Catch the Leader,Mech_Chaining,Mech_Chit-Pull System,Mech_Command Cards,Mech_Commodity Speculation,Mech_Communication Limits,Mech_Connections,Mech_Constrained Bidding,Mech_Contracts,Mech_Cooperative Game,Mech_Core Rules (min needed to play),Mech_Critical Hits and Failures,Mech_Cube Tower,Mech_Deck Construction,"Mech_Deck, Bag, and Pool Building",Mech_Deduction,Mech_Delayed Purchase,Mech_Dice Rolling,Mech_Die Icon Resolution,Mech_Different Dice Movement,Mech_Drafting,Mech_Elapsed Real Time Ending,Mech_Enclosure,Mech_End Game Bonuses,Mech_Events,Mech_Finale Ending,Mech_Flicking,Mech_Follow,Mech_Grid Coverage,Mech_Grid Movement,Mech_Hand Management,Mech_Hexagon Grid,Mech_Hidden Movement,Mech_Hidden Roles,Mech_Hidden Victory Points,Mech_Highest-Lowest Scoring,Mech_Hot Potato,"Mech_I Cut, You Choose",Mech_Impulse Movement,Mech_Income,Mech_Increase Value of Unchosen Resources,Mech_Interrupts,Mech_Investment,Mech_Kill Steal,Mech_King of the Hill,Mech_Ladder Climbing,Mech_Layering,Mech_Legacy Game,Mech_Line Drawing,Mech_Line of Sight,Mech_Loans,Mech_Lose a Turn,Mech_Mancala,Mech_Map Addition,Mech_Map Deformation,Mech_Map Reduction,Mech_Market,Mech_Matching,Mech_Measurement Movement,Mech_Memory,Mech_Minimap Resolution,Mech_Modular Board,Mech_Move Through Deck,Mech_Movement Points,Mech_Movement Template,Mech_Moving Multiple Units,Mech_Multiple Maps,Mech_Multiple-Lot Auction,Mech_Narrative Choice / Paragraph,Mech_Negotiation,Mech_Network and Route Building,Mech_Non-Game Book (but RPG Related),Mech_Non-Rankable Item (item will not show in the rankings),Mech_Once-Per-Game Abilities,Mech_Order Counters,Mech_Ownership,Mech_Paper-and-Pencil,Mech_Passed Action Token,Mech_Pattern Building,Mech_Pattern Movement,Mech_Pattern Recognition,Mech_Physical Removal,Mech_Pick-up and Deliver,Mech_Pieces as Map,Mech_Player Elimination,Mech_Player Judge,Mech_Point to Point Movement,Mech_Predictive Bid,Mech_Prisoner's Dilemma,Mech_Programmed Movement,Mech_Push Your Luck,Mech_Quick Start / Fast Play Rules,Mech_Race,Mech_Random Production,Mech_Ratio / Combat Results Table,Mech_Re-rolling and Locking,Mech_Real-Time,Mech_Relative Movement,Mech_Resource to Move,Mech_Rock-Paper-Scissors,Mech_Role Playing,Mech_Roles with Asymmetric Information,Mech_Roll / Spin and Move,Mech_Rondel,Mech_Scenario / Adventure / Module,Mech_Scenario / Mission / Campaign Game,Mech_Score-and-Reset Game,Mech_Secret Unit Deployment,Mech_Selection Order Bid,Mech_Semi-Cooperative Game,Mech_Set Collection,Mech_Simulation,Mech_Simultaneous Action Selection,Mech_Singing,Mech_Single Loser Game,Mech_Slide/Push,Mech_Software (for maps,Mech_Solo / Solitaire Game,Mech_Solo Play Resource,Mech_Sourcebook (rules/options to enhance play),Mech_Speed Matching,Mech_Square Grid,Mech_Stacking and Balancing,Mech_Stat Check Resolution,Mech_Static Capture,Mech_Stock Holding,Mech_Storytelling,Mech_Sudden Death Ending,Mech_Take That,Mech_Targeted Clues,Mech_Team-Based Game,Mech_Tech Trees / Tech Tracks,Mech_Three Dimensional Movement,Mech_Tile Placement,Mech_Time Track,Mech_Track Movement,Mech_Trading,Mech_Traitor Game,Mech_Trick-taking,Mech_Tug of War,Mech_Turn Order: Auction,Mech_Turn Order: Claim Action,Mech_Turn Order: Pass Order,Mech_Turn Order: Progressive,Mech_Turn Order: Random,Mech_Turn Order: Role Order,Mech_Turn Order: Stat-Based,Mech_Variable Phase Order,Mech_Variable Player Powers,Mech_Variable Set-up,Mech_Victory Points as a Resource,Mech_Voting,Mech_Worker Placement,Mech_Worker Placement with Dice Workers,"Mech_Worker Placement, Different Worker Types",Mech_Zone of Control,Mech_cards),Mech_char sheets,Mech_etc),Mech_maps,Mech_screens
Joomba!,"Joomba! is a simple party game in which players want to claim as many cards as possible. On a turn you reveal an animal card so that all players can see it; each card features four types of animals on it, with one animal type being present once, another being present twice, another three times, and the final type four times. Competing against everyone else, you must identify the animal that appears on the revealed card a number of times equal to the number on the back of the next card in the deck, then imitate the sound that animal makes.&#10;&#10;The rules for Joomba! include three different ways to play.&#10;&#10;",5.29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hex Casters,"Hex Casters will make you do crazy things...&#10;&#10;... like sing when you speak, knock three times before playing a card, or sneeze when some one passes you a Hex!&#10;&#10;Use Defense cards to save yourself and pass Hexes to your friends.&#10;&#10;AVOID THE HEXES TO WIN!&#10;&#10;Hex Casters is a simple party game where players try to avoid getting hexes, which require them to do different things during the game. On your turn you draw a hex, and give it to a player of your choice. That player can use defense cards to try to pass it to someone else, who can also use defense cards. The player who can't defend or chooses not to takes the hex.&#10;At the end of the round, you may draw one defense card for each hex you have. Game ends when one player gains a predetermined number of hexes.&#10;&#10;",5.42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men At Arms,"A generic tactical game system for pre-gunpowder battles, spanning ancient and medieval times. Published as a magazine game in Strategy &amp; Tactics issue #137. Don't miss the advanced rules found in Moves magazine issue #68.&#10;&#10;",4.66,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cowpoker,"From the designers:&#10;&#10;CowPoker is a game for 2 to 4 live players, though it always has four Ranches, the remainder of which are played by &quot;deadwood,&quot; or automatic players. Each player (live or deadwood) controls a ranch in a humorous cow town, and only cards from your own ranch have any effect for you. The game consists of a series of card plays in which players try to accumulate the most points and form the best poker hands by playing valuable cards, making good choices, and winning tricks called &quot;Gunfights&quot; and &quot;Roundups.&quot;&#10;&#10;",5.45,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twisted Fish,"Twisted Fish is a variant of Go Fish.  Instead of pairs, however, players are attempting to get groups of five - and memory plays a much larger aspect to the game, as well as a bit of bluffing.  A few special cards are thrown into the mix to shake things up.&#10;&#10;",5.18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neopets: Adventures in Neopia,"A board game based on the Internet / electronic toy craze.&#10;&#10;After assembling the 'Wheel of Excitement&quot;, arrow launcher and Buried Treasure Box, and labelling the dice, buried treasure tokens are placed in the Buried Treasure Box and coins in the coin box. Players shuffle ticket cards and deal 5 to each player. 'Fruit machine' and Random Event Cards are placed beside the board. Parts for Mini-Action games are placed beside the box.&#10;&#10;Gameplay: 1. Roll and move; 2. Play one or more cards; and 3. Replenish ticket cards. Spaces on the board result in a player doing nothing, drawing a Random Event Card, playing a mini-action game if he has a matching Ticket card, or collecting NeoPoints coins. Matching Ticket Cards allow players to play a mini-game, and Random Event Cards can be played when drawn - and are marked now/once/permanent. There are more detailed rules for all of these actions.&#10;&#10;The winner of the game is the player who gains 5,000 NeoPoints points - or 4,000 points for a shorter game.&#10;&#10;",5.42,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.I.G. (Mobile Intelligence Games),"A compact trivia game, consisting of a deck of cards with 1560 questions (five to a card), a scorepad, pen, two special dice and rules.&#10;&#10;MIG - THE BRAIN GAME TO PLAY ON THE MOVE&#10;PLAY IT ANYTIME, ANYWHERE - IT'S UP TO YOU!&#10; MIG is the new quiz game for people on the move. It is ideal for the car, the plane, the boat, the train or on the beach. Or play at home with your friends and family!&#10;&#10;Aim of the game&#10;There are 1560 topical and challenging questions for players to tackle as they battle for the title of MIG champion.&#10;&#10;The questions are divided into five categories:&#10;&#10;Now &amp; Then &#10;Culture &amp; Showbiz &#10;Home &amp; Away &#10;Sports &amp; All sorts &#10;Nature &amp; Science &#10;The player, who answers correctly within each category when the die shows MIG -chance, wins!&#10;&#10;&#10;",5.36,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Versailles,"The palace and gardens of Versailles, finalized under the rule of Louis XIV of France, are an architectural marvel of the world. In Versailles, players take the roles of architects and interior designers, working together to build and decorate the ensemble of Versailles, competing for the favor of the King. Players take turns moving one worker from a building site to an adjacent one, activating all the workers in the new location.&#10;&#10;Despite simple rules, players develop complex strategies, gathering resources, building the puzzle-like palace, designing impressive decorations and learning new skills, all while waiting for the arrival of his Majesty.&#10;&#10;",5.49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bus Stop,"A game for Ages 4 - 8.  It is about adding and subtracting.  Players go around a board picking up and taking off passengers according to where they land.  All players must reach the end of the track, but the winner is the one who got there with the most passengers, otherwise the quickest one wins a tie.&#10;&#10;",4.6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zener,"Zener is a 2-player tactical move game inspired by the &quot;Zener cards&quot; used in experiments of extrasensory perception (ESP).&#10;&#10;Each player has 5 pieces with the same symbols as the Zener cards and in your turn must move two different pieces, being a mandatory movement and another free.&#10;&#10;The next player, in his first move, must move the piece with the same symbol that his opponent moved last (this is the mandatory movement).&#10;&#10;By moving your piece to the same quadrant of your opponent's piece you will block it by limiting your opponent's options.&#10;&#10;Win the game who first cross the board with any piece or block all of your opponent's pieces.&#10;&#10;",5.4,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
